I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-4, 78, 82, -36, -43, 80, -9, 14, 63, 92, 112, 117, 
4, 92, 87, -48, -41, 90, -9, 19, 87, 107, 126, 126, 
9, 112, 102, -61, -46, 107, -4, 29, 107, 126, 146, 146, 
14, 122, 107, -68, -46, 114, 4, 34, 136, 156, 175, 175, 
14, 146, 131, -80, -58, 139, 14, 43, 161, 180, 190, 190, 
14, 161, 146, -87, -65, 153, 19, 48, 175, 190, 200, 195, 
19, 170, 151, -95, -65, 161, 29, 53, 190, 204, 209, 200, 
19, 165, 146, -92, -63, 156, 48, 73, 219, 214, 224, 214, 
19, 161, 141, -90, -61, 151, 58, 92, 244, 234, 234, 224, 
14, 165, 151, -90, -68, 158, 58, 92, 244, 234, 234, 224, 
14, 165, 151, -90, -68, 158, 19, 68, 239, 234, 234, 224, 
14, 170, 156, -92, -70, 163, -43, 19, 185, 204, 214, 219, 
14, 170, 156, -92, -70, 163, -92, -19, 141, 180, 195, 209, 
14, 170, 156, -92, -70, 163, -97, -29, 112, 151, 170, 195, 
19, 161, 141, -90, -61, 151, -97, -29, 92, 126, 156, 170, 
14, 151, 136, -82, -61, 143, -97, -34, 68, 112, 141, 165, 
9, 131, 122, -70, -56, 126, -107, -43, 34, 92, 122, 146, 
0, 117, 117, -58, -58, 117, -107, -53, 19, 68, 97, 117, 
-4, 102, 107, -48, -56, 104, -107, -58, 0, 43, 78, 102, 
-4, 107, 112, -51, -58, 109, -107, -68, -19, 24, 58, 82, 
0, 112, 112, -56, -56, 112, -112, -73, -24, 19, 48, 78, 
9, 117, 107, -63, -48, 112, -117, -73, -29, 14, 48, 78, 
19, 122, 102, -70, -41, 112, -117, -78, -43, 4, 43, 68, 
14, 122, 107, -68, -46, 114, -107, -78, -39, 0, 43, 73, 
4, 102, 97, -53, -46, 100, -87, -63, -29, 9, 53, 78, 
-34, 78, 112, -21, -73, 95, -53, -43, -9, 24, 58, 78, 
-73, 53, 126, 9, -100, 90, -19, -29, 4, 39, 63, 82, 
-68, 24, 92, 21, -80, 58, -9, -19, 0, 39, 58, 73, 
-68, 0, 68, 34, -68, 34, 0, -9, 0, 39, 58, 68, 
-68, 0, 68, 34, -68, 34, 0, -9, 0, 39, 58, 68, 
-68, 0, 68, 34, -68, 34, 0, -9, 0, 39, 58, 68, 
-68, 0, 68, 34, -68, 34, 4, -9, 4, 39, 58, 68, 
-68, -4, 63, 36, -65, 29, 9, -4, 9, 39, 58, 68, 
-73, -9, 63, 41, -68, 26, 14, 0, 19, 43, 58, 73, 
-73, -9, 63, 41, -68, 26, 24, 4, 19, 43, 63, 78, 
-78, -4, 73, 41, -75, 34, 24, 4, 19, 43, 63, 82, 
-82, -4, 78, 43, -80, 36, 29, 4, 24, 48, 68, 87, 
-87, -9, 78, 48, -82, 34, 29, 4, 24, 48, 68, 87, 
-87, -14, 73, 51, -80, 29, 29, 4, 34, 53, 68, 87, 
-82, -14, 68, 48, -75, 26, 29, 4, 39, 53, 68, 87, 
-82, -14, 68, 48, -75, 26, 34, 4, 34, 58, 73, 92, 
-87, -14, 73, 51, -80, 29, 39, 4, 34, 58, 78, 92, 
-92, -14, 78, 53, -85, 31, 43, 0, 34, 58, 82, 92, 
-97, -14, 82, 56, -90, 34, 39, 0, 29, 58, 82, 92, 
-97, -9, 87, 53, -92, 39, 39, 0, 29, 58, 87, 92, 
-97, 0, 97, 48, -97, 48, 34, 0, 34, 58, 87, 92, 
-102, 4, 107, 48, -104, 56, 29, 0, 34, 53, 82, 92, 
-102, 0, 102, 51, -102, 51, 29, 0, 34, 53, 82, 92, 
-97, 0, 97, 48, -97, 48, 29, 0, 34, 53, 82, 92, 
-97, 0, 97, 48, -97, 48, 29, -4, 34, 53, 82, 87, 
-97, 9, 107, 43, -102, 58, 24, -4, 34, 58, 82, 87, 
-97, 0, 97, 48, -97, 48, 24, -4, 34, 58, 82, 87, 
-97, -9, 87, 53, -92, 39, 29, -4, 34, 58, 82, 87, 
-102, -9, 92, 56, -97, 41, 29, -4, 39, 63, 87, 92, 
-107, -9, 97, 58, -102, 43, 24, -4, 39, 63, 87, 92, 
-112, -9, 102, 61, -107, 46, 24, -4, 39, 53, 78, 87, 
-112, -9, 102, 61, -107, 46, 24, 0, 39, 29, 43, 48, 
-97, 9, 107, 43, -102, 58, 24, 0, 43, 68, 87, 97, 
-82, 19, 102, 31, -92, 61, 19, 4, 43, 107, 156, 204, 
-112, 14, 126, 48, -119, 70, 19, 4, 43, 68, 87, 112, 
-107, 9, 117, 48, -112, 63, 19, 4, 39, 58, 87, 112, 
-92, 0, 92, 46, -92, 46, 24, 9, 24, 53, 87, 102, 
-82, -9, 73, 46, -78, 31, 29, 19, 14, 34, 68, 82, 
-78, -14, 63, 46, -70, 24, 29, 19, -9, 4, 39, 63, 
-58, -58, 0, 58, -29, -29, 39, 34, -43, -48, -24, -9, 
-29, -136, -107, 82, 39, -122, 58, 78, -92, -122, -87, -102, 
0, -219, -219, 109, 109, -219, 82, 117, -161, -214, -190, -229, 
24, -346, -370, 161, 197, -358, 112, 170, -244, -317, -317, -380, 
29, -439, -468, 204, 248, -453, 146, 204, -312, -424, -448, -541, 
34, -536, -570, 251, 302, -553, 180, 234, -400, -585, -644, -766, 
24, -649, -673, 312, 348, -661, 224, 263, -463, -732, -844, -1019, 
19, -746, -766, 363, 392, -756, 268, 278, -512, -814, -971, -1176, 
19, -858, -878, 419, 448, -868, 312, 302, -575, -922, -1098, -1342, 
29, -976, -1005, 473, 517, -990, 351, 361, -614, -995, -1180, -1454, 
34, -1137, -1171, 551, 602, -1154, 405, 405, -697, -1122, -1342, -1668, 
39, -1249, -1288, 605, 663, -1268, 434, 439, -785, -1249, -1488, -1830, 
53, -1346, -1400, 646, 727, -1373, 473, 478, -844, -1332, -1586, -1952, 
73, -1478, -1551, 702, 812, -1515, 502, 517, -941, -1459, -1712, -2098, 
136, -1634, -1771, 749, 954, -1703, 507, 536, -1141, -1678, -1917, -2274, 
170, -1810, -1981, 819, 1076, -1895, 517, 527, -1385, -1952, -2181, -2508, 
195, -1981, -2176, 893, 1185, -2078, 527, 492, -1659, -2235, -2430, -2723, 
229, -2083, -2313, 927, 1271, -2198, 478, 419, -1937, -2483, -2644, -2864, 
273, -2127, -2400, 927, 1337, -2264, 395, 331, -2215, -2713, -2820, -2986, 
312, -2103, -2415, 895, 1363, -2259, 234, 190, -2508, -2893, -2918, -3001, 
346, -2069, -2415, 861, 1381, -2242, 87, 53, -2649, -2947, -2923, -2942, 
326, -1995, -2322, 834, 1324, -2159, -4, -102, -2586, -2849, -2830, -2849, 
326, -1912, -2239, 793, 1283, -2076, -58, -161, -2469, -2684, -2669, -2684, 
361, -1795, -2156, 717, 1259, -1976, -92, -97, -2142, -2327, -2322, -2357, 
385, -1659, -2044, 636, 1215, -1851, -122, -82, -1839, -1981, -1995, -2039, 
366, -1571, -1937, 602, 1151, -1754, -87, -68, -1576, -1717, -1742, -1815, 
317, -1493, -1810, 588, 1063, -1651, -48, -68, -1395, -1537, -1561, -1654, 
195, -1381, -1576, 592, 885, -1478, -29, -87, -1171, -1322, -1361, -1459, 
48, -1268, -1317, 610, 683, -1293, 14, -117, -976, -1112, -1166, -1278, 
-58, -1127, -1068, 592, 505, -1098, 4, -190, -844, -976, -1019, -1127, 
-122, -902, -780, 512, 329, -841, -14, -239, -702, -800, -829, -917, 
-185, -683, -497, 434, 156, -590, -14, -239, -483, -551, -575, -639, 
-244, -507, -263, 375, 9, -385, 19, -195, -273, -312, -336, -395, 
-263, -307, -43, 285, -109, -175, 29, -146, -92, -107, -117, -161, 
-253, -122, 131, 187, -192, 4, 29, -112, 43, 53, 53, 43, 
-248, -24, 224, 136, -236, 100, 48, -58, 161, 185, 190, 185, 
-253, 43, 297, 104, -275, 170, 63, -14, 258, 292, 302, 287, 
-244, 102, 346, 70, -295, 224, 63, 0, 278, 331, 346, 336, 
-234, 151, 385, 41, -309, 268, 48, 4, 297, 356, 380, 380, 
-214, 185, 400, 14, -307, 292, 34, 4, 302, 375, 400, 409, 
-204, 204, 409, 0, -307, 307, 24, 4, 326, 405, 424, 429, 
-204, 214, 419, -4, -312, 317, 24, 9, 341, 419, 444, 444, 
-209, 229, 439, -9, -324, 334, 19, 9, 346, 419, 453, 463, 
-204, 239, 444, -17, -324, 341, 19, 9, 346, 429, 468, 478, 
-200, 258, 458, -29, -329, 358, 14, 9, 361, 448, 483, 488, 
-200, 268, 468, -34, -334, 368, 9, 14, 370, 468, 497, 507, 
-200, 278, 478, -39, -339, 378, 4, 14, 380, 478, 507, 522, 
-200, 297, 497, -48, -348, 397, 4, 14, 390, 488, 522, 536, 
-204, 302, 507, -48, -356, 405, 4, 14, 409, 507, 536, 551, 
-209, 302, 512, -46, -361, 407, 0, 14, 419, 522, 561, 566, 
-214, 322, 536, -53, -375, 429, -9, 14, 429, 541, 580, 590, 
-214, 336, 551, -61, -383, 444, -14, 14, 448, 561, 600, 614, 
-214, 356, 570, -70, -392, 463, -14, 14, 463, 575, 614, 634, 
-214, 370, 585, -78, -400, 478, -14, 9, 478, 600, 634, 653, 
-214, 390, 605, -87, -409, 497, -19, 9, 492, 624, 658, 688, 
-219, 424, 644, -102, -431, 534, -24, 4, 512, 644, 692, 727, 
-224, 448, 673, -112, -448, 561, -24, 0, 531, 678, 717, 766, 
-224, 458, 683, -117, -453, 570, -24, -4, 561, 702, 746, 800, 
-224, 478, 702, -126, -463, 590, -29, -9, 585, 732, 780, 829, 
-234, 512, 746, -139, -490, 629, -39, -9, 614, 766, 829, 868, 
-239, 546, 785, -153, -512, 666, -48, -14, 639, 805, 863, 912, 
-239, 575, 814, -168, -527, 695, -58, -19, 668, 849, 912, 966, 
-244, 614, 858, -185, -551, 736, -58, -24, 697, 893, 961, 1010, 
-253, 649, 902, -197, -578, 775, -68, -29, 741, 941, 1005, 1063, 
-263, 688, 951, -212, -607, 819, -78, -34, 780, 990, 1044, 1112, 
-268, 727, 995, -229, -631, 861, -78, -29, 824, 1044, 1102, 1171, 
-283, 775, 1058, -246, -671, 917, -82, -34, 868, 1093, 1161, 1234, 
-287, 819, 1107, -265, -697, 963, -92, -39, 907, 1141, 1215, 1288, 
-292, 868, 1161, -287, -727, 1015, -102, -39, 951, 1195, 1268, 1346, 
-302, 902, 1205, -300, -753, 1054, -107, -48, 995, 1244, 1312, 1405, 
-312, 941, 1254, -314, -783, 1098, -107, -48, 1029, 1288, 1361, 1444, 
-322, 971, 1293, -324, -807, 1132, -112, -48, 1063, 1317, 1405, 1483, 
-331, 1005, 1337, -336, -834, 1171, -112, -48, 1098, 1351, 1439, 1512, 
-341, 1024, 1366, -341, -854, 1195, -112, -53, 1122, 1381, 1468, 1537, 
-351, 1049, 1400, -348, -875, 1224, -107, -58, 1146, 1405, 1493, 1561, 
-356, 1073, 1429, -358, -893, 1251, -107, -58, 1156, 1420, 1498, 1571, 
-356, 1083, 1439, -363, -897, 1261, -107, -58, 1156, 1424, 1498, 1576, 
-361, 1083, 1444, -361, -902, 1263, -107, -58, 1146, 1405, 1488, 1561, 
-361, 1068, 1429, -353, -895, 1249, -102, -58, 1122, 1376, 1459, 1527, 
-351, 1073, 1424, -361, -888, 1249, -107, -58, 1088, 1342, 1420, 1488, 
-341, 1049, 1390, -353, -866, 1220, -107, -58, 1044, 1293, 1366, 1439, 
-341, 1010, 1351, -334, -846, 1180, -107, -58, 985, 1224, 1302, 1376, 
-331, 961, 1293, -314, -812, 1127, -112, -58, 922, 1151, 1224, 1293, 
-326, 912, 1239, -292, -783, 1076, -107, -58, 854, 1068, 1146, 1224, 
-317, 849, 1166, -265, -741, 1007, -97, -58, 780, 990, 1063, 1137, 
-292, 790, 1083, -248, -688, 936, -92, -58, 712, 912, 980, 1044, 
-273, 732, 1005, -229, -639, 868, -87, -53, 639, 819, 897, 966, 
-253, 649, 902, -197, -578, 775, -82, -43, 566, 732, 810, 863, 
-239, 570, 810, -165, -524, 690, -82, -43, 488, 649, 727, 761, 
-219, 502, 722, -141, -470, 612, -78, -34, 414, 570, 649, 688, 
-204, 419, 624, -107, -414, 522, -73, -24, 356, 507, 580, 624, 
-195, 356, 551, -80, -373, 453, -68, -19, 297, 439, 507, 556, 
-185, 292, 478, -53, -331, 385, -63, -14, 239, 380, 444, 492, 
-185, 229, 414, -21, -300, 322, -53, -9, 195, 336, 400, 429, 
-175, 165, 341, 4, -258, 253, -43, 0, 151, 292, 351, 385, 
-165, 131, 297, 17, -231, 214, -29, 4, 126, 253, 312, 341, 
-156, 102, 258, 26, -207, 180, -19, 19, 102, 224, 278, 312, 
-156, 68, 224, 43, -190, 146, -14, 24, 82, 200, 253, 283, 
-161, 43, 204, 58, -183, 124, -4, 29, 73, 175, 229, 258, 
-156, 29, 185, 63, -170, 107, 4, 29, 58, 161, 214, 224, 
-151, 29, 180, 61, -165, 104, 9, 29, 39, 141, 195, 195, 
-146, 4, 151, 70, -148, 78, 9, 29, 34, 131, 190, 200, 
-146, -19, 126, 82, -136, 53, 9, 34, 29, 122, 180, 200, 
-146, -24, 122, 85, -134, 48, 14, 34, 19, 117, 175, 190, 
-146, -34, 112, 90, -129, 39, 19, 39, 19, 112, 175, 195, 
-151, -39, 112, 95, -131, 36, 24, 39, 14, 102, 165, 180, 
-156, -43, 112, 100, -134, 34, 24, 39, 14, 102, 156, 161, 
-161, -58, 102, 109, -131, 21, 29, 39, 9, 97, 146, 146, 
-161, -68, 92, 114, -126, 12, 29, 39, 0, 92, 136, 141, 
-165, -68, 97, 117, -131, 14, 29, 39, 0, 92, 136, 141, 
-165, -73, 92, 119, -129, 9, 34, 39, 4, 92, 141, 141, 
-165, -73, 92, 119, -129, 9, 34, 39, 4, 92, 146, 161, 
-165, -73, 92, 119, -129, 9, 39, 39, 4, 92, 151, 175, 
-165, -58, 107, 112, -136, 24, 39, 39, 9, 92, 151, 165, 
-165, -48, 117, 107, -141, 34, 39, 39, 9, 97, 151, 156, 
-165, -48, 117, 107, -141, 34, 39, 39, 9, 102, 151, 156, 
-161, -43, 117, 102, -139, 36, 39, 43, 19, 112, 156, 156, 
-161, -34, 126, 97, -143, 46, 43, 58, 29, 126, 165, 165, 
-156, -19, 136, 87, -146, 58, 48, 63, 39, 141, 185, 180, 
-156, -4, 151, 80, -153, 73, 48, 63, 63, 151, 195, 185, 
-151, 14, 165, 68, -158, 90, 48, 68, 92, 165, 209, 195, 
-146, 34, 180, 56, -163, 107, 58, 82, 107, 185, 224, 224, 
-141, 39, 180, 51, -161, 109, 68, 92, 136, 209, 253, 258, 
-141, 53, 195, 43, -168, 124, 78, 102, 156, 229, 268, 268, 
-141, 63, 204, 39, -173, 134, 87, 107, 165, 239, 278, 273, 
-141, 73, 214, 34, -178, 143, 97, 112, 165, 248, 283, 263, 
-146, 73, 219, 36, -183, 146, 112, 122, 170, 248, 287, 258, 
-146, 63, 209, 41, -178, 136, 102, 117, 180, 253, 283, 263, 
-151, 63, 214, 43, -183, 139, 87, 102, 175, 244, 273, 263, 
-151, 68, 219, 41, -185, 143, 34, 68, 146, 229, 263, 258, 
-151, 73, 224, 39, -187, 148, -24, 24, 82, 190, 244, 253, 
-146, 73, 219, 36, -183, 146, -53, 0, 48, 170, 229, 244, 
-141, 73, 214, 34, -178, 143, -58, -9, 19, 151, 204, 234, 
-136, 53, 190, 41, -163, 122, -48, -9, 4, 126, 190, 200, 
-136, 43, 180, 46, -158, 112, -48, -14, -19, 102, 170, 175, 
-141, 34, 175, 53, -158, 104, -58, -24, -48, 82, 151, 165, 
-151, 29, 180, 61, -165, 104, -53, -39, -58, 58, 126, 146, 
-156, 24, 180, 65, -168, 102, -58, -43, -78, 39, 112, 136, 
-161, 19, 180, 70, -170, 100, -58, -48, -97, 24, 97, 122, 
-156, 14, 170, 70, -163, 92, -63, -48, -92, 24, 87, 117, 
-156, 14, 170, 70, -163, 92, -63, -43, -87, 24, 87, 117, 
-156, 19, 175, 68, -165, 97, -58, -43, -97, 19, 82, 97, 
-161, 19, 180, 70, -170, 100, -43, -34, -92, 14, 73, 78, 
-185, -19, 165, 102, -175, 73, -4, -14, -68, 29, 87, 92, 
-214, -58, 156, 136, -185, 48, 34, 4, -43, 43, 107, 112, 
-219, -73, 146, 146, -183, 36, 48, 14, -43, 43, 107, 102, 
-224, -87, 136, 156, -180, 24, 68, 29, -48, 48, 107, 97, 
-214, -97, 117, 156, -165, 9, 63, 29, -53, 43, 102, 92, 
-204, -107, 97, 156, -151, -4, 58, 29, -58, 39, 97, 87, 
-204, -107, 97, 156, -151, -4, 63, 29, -58, 39, 97, 87, 
-204, -107, 97, 156, -151, -4, 63, 29, -53, 39, 97, 87, 
-209, -107, 102, 158, -156, -2, 68, 34, -53, 43, 97, 92, 
-209, -97, 112, 153, -161, 7, 73, 34, -58, 43, 102, 97, 
-209, -92, 117, 151, -163, 12, 73, 34, -58, 43, 102, 97, 
-209, -92, 117, 151, -163, 12, 78, 34, -53, 48, 107, 97, 
-214, -97, 117, 156, -165, 9, 78, 39, -53, 48, 107, 97, 
-214, -102, 112, 158, -163, 4, 78, 43, -43, 53, 107, 97, 
-214, -102, 112, 158, -163, 4, 78, 43, -34, 48, 102, 97, 
-219, -102, 117, 161, -168, 7, 82, 43, -34, 48, 102, 102, 
-219, -102, 117, 161, -168, 7, 82, 43, -34, 48, 97, 97, 
-219, -102, 117, 161, -168, 7, 82, 39, -34, 48, 92, 92, 
-214, -112, 102, 163, -158, -4, 82, 39, -39, 48, 92, 92, 
-204, -117, 87, 161, -146, -14, 87, 39, -39, 48, 97, 92, 
-204, -112, 92, 158, -148, -9, 87, 39, -39, 53, 112, 107, 
-209, -112, 97, 161, -153, -7, 87, 39, -43, 53, 122, 122, 
-209, -102, 107, 156, -158, 2, 82, 39, -43, 53, 112, 107, 
-204, -87, 117, 146, -161, 14, 78, 39, -43, 53, 102, 92, 
-200, -87, 112, 143, -156, 12, 78, 34, -43, 53, 102, 92, 
-195, -78, 117, 136, -156, 19, 73, 34, -43, 58, 102, 97, 
-195, -87, 107, 141, -151, 9, 73, 34, -43, 53, 102, 97, 
-195, -97, 97, 146, -146, 0, 78, 34, -43, 48, 102, 97, 
-195, -87, 107, 141, -151, 9, 78, 34, -39, 53, 107, 102, 
-195, -78, 117, 136, -156, 19, 73, 34, -39, 53, 107, 102, 
-200, -78, 122, 139, -161, 21, 73, 29, -39, 43, 92, 82, 
-200, -78, 122, 139, -161, 21, 73, 29, -39, 19, 53, 29, 
-180, -78, 102, 129, -141, 12, 68, 29, -34, 53, 97, 73, 
-161, -87, 73, 124, -117, -7, 58, 34, -34, 87, 165, 175, 
-185, -78, 107, 131, -146, 14, 58, 29, -39, 48, 87, 82, 
-175, -68, 107, 122, -141, 19, 58, 24, -48, 39, 78, 82, 
-161, -82, 78, 122, -119, -2, 63, 29, -63, 29, 68, 63, 
-151, -97, 53, 124, -102, -21, 68, 39, -73, 4, 39, 34, 
-141, -122, 19, 131, -80, -51, 68, 43, -112, -43, -14, -29, 
-117, -185, -68, 151, -24, -126, 78, 63, -161, -117, -102, -146, 
-87, -268, -180, 178, 46, -224, 92, 102, -214, -204, -185, -244, 
-58, -356, -297, 207, 119, -326, 112, 136, -287, -312, -307, -375, 
-34, -458, -424, 246, 195, -441, 136, 170, -380, -444, -478, -590, 
-29, -527, -497, 278, 234, -512, 165, 185, -458, -580, -653, -814, 
-29, -634, -605, 331, 287, -619, 200, 204, -546, -736, -839, -1029, 
-43, -756, -712, 400, 334, -734, 244, 224, -610, -878, -1029, -1273, 
-58, -844, -785, 451, 363, -814, 283, 219, -658, -961, -1161, -1439, 
-68, -946, -878, 507, 405, -912, 322, 224, -722, -1068, -1293, -1615, 
-63, -1058, -995, 561, 466, -1027, 361, 273, -756, -1137, -1376, -1722, 
-63, -1215, -1151, 639, 544, -1183, 414, 307, -834, -1259, -1537, -1932, 
-68, -1342, -1273, 705, 602, -1307, 444, 341, -912, -1381, -1678, -2088, 
-63, -1454, -1390, 758, 663, -1422, 483, 380, -961, -1459, -1771, -2205, 
-39, -1586, -1546, 812, 753, -1566, 517, 424, -1024, -1551, -1869, -2332, 
29, -1742, -1771, 856, 900, -1756, 527, 448, -1190, -1737, -2044, -2488, 
63, -1942, -2005, 939, 1034, -1973, 541, 448, -1390, -1976, -2283, -2713, 
87, -2137, -2225, 1024, 1156, -2181, 556, 424, -1620, -2225, -2508, -2918, 
97, -2249, -2347, 1076, 1222, -2298, 522, 336, -1859, -2444, -2708, -3045, 
117, -2303, -2420, 1093, 1268, -2361, 453, 234, -2098, -2644, -2869, -3152, 
146, -2293, -2440, 1073, 1293, -2366, 307, 78, -2449, -2874, -3010, -3196, 
170, -2274, -2444, 1051, 1307, -2359, 175, -73, -2649, -2976, -3059, -3167, 
151, -2230, -2381, 1039, 1266, -2305, 102, -224, -2591, -2903, -2981, -3084, 
151, -2176, -2327, 1012, 1239, -2252, 68, -278, -2479, -2762, -2835, -2928, 
190, -2034, -2225, 922, 1207, -2130, 14, -200, -2181, -2410, -2469, -2576, 
219, -1873, -2093, 827, 1156, -1983, -34, -170, -1908, -2069, -2122, -2235, 
209, -1722, -1932, 756, 1071, -1827, -39, -175, -1644, -1790, -1854, -1971, 
170, -1581, -1751, 705, 961, -1666, -39, -195, -1464, -1595, -1659, -1771, 
58, -1444, -1503, 692, 780, -1473, -29, -200, -1244, -1381, -1449, -1561, 
-78, -1307, -1229, 692, 575, -1268, 4, -214, -1054, -1171, -1244, -1366, 
-156, -1156, -1000, 656, 422, -1078, 0, -263, -907, -1019, -1088, -1190, 
-190, -922, -732, 556, 270, -827, -14, -287, -751, -829, -888, -956, 
-224, -692, -468, 458, 122, -580, -19, -273, -541, -590, -634, -688, 
-253, -507, -253, 380, 0, -380, 9, -214, -341, -361, -395, -453, 
-263, -317, -53, 290, -104, -185, 19, -165, -170, -161, -180, -224, 
-244, -141, 102, 192, -173, -19, 19, -131, -43, -4, -14, -24, 
-234, -48, 185, 141, -209, 68, 39, -73, 73, 122, 107, 102, 
-234, 14, 248, 109, -241, 131, 53, -24, 170, 224, 204, 190, 
-219, 68, 287, 75, -253, 178, 53, -14, 190, 263, 253, 253, 
-204, 112, 317, 46, -261, 214, 39, -14, 209, 287, 292, 312, 
-185, 141, 326, 21, -256, 234, 24, -14, 214, 302, 302, 322, 
-175, 156, 331, 9, -253, 244, 14, -14, 239, 326, 317, 322, 
-161, 165, 326, -2, -244, 246, 14, -9, 248, 341, 331, 346, 
-151, 180, 331, -14, -241, 256, 9, -9, 248, 341, 336, 375, 
-146, 195, 341, -24, -244, 268, 9, -9, 248, 346, 351, 390, 
-141, 219, 361, -39, -251, 290, 4, -9, 263, 361, 366, 400, 
-141, 229, 370, -43, -256, 300, -4, -9, 263, 380, 380, 414, 
-141, 239, 380, -48, -261, 309, -14, -14, 263, 390, 390, 424, 
-141, 258, 400, -58, -270, 329, -14, -14, 268, 400, 405, 444, 
-146, 263, 409, -58, -278, 336, -14, -14, 283, 419, 419, 463, 
-141, 273, 414, -65, -278, 344, -19, -14, 292, 434, 444, 483, 
-136, 302, 439, -82, -287, 370, -29, -14, 302, 453, 463, 512, 
-131, 307, 439, -87, -285, 373, -34, -14, 322, 473, 483, 546, 
-126, 317, 444, -95, -285, 380, -34, -14, 336, 488, 497, 575, 
-126, 331, 458, -102, -292, 395, -39, -19, 341, 507, 517, 580, 
-126, 351, 478, -112, -302, 414, -48, -19, 346, 527, 541, 600, 
-126, 390, 517, -131, -322, 453, -58, -24, 366, 546, 575, 624, 
-126, 419, 546, -146, -336, 483, -63, -29, 385, 580, 600, 649, 
-117, 439, 556, -161, -336, 497, -63, -34, 409, 605, 629, 697, 
-107, 468, 575, -180, -341, 522, -68, -39, 429, 634, 663, 741, 
-117, 492, 610, -187, -363, 551, -78, -39, 458, 668, 707, 780, 
-122, 517, 639, -197, -380, 578, -87, -43, 483, 707, 736, 824, 
-112, 561, 673, -224, -392, 617, -97, -48, 517, 751, 785, 883, 
-107, 614, 722, -253, -414, 668, -97, -53, 551, 795, 834, 932, 
-107, 653, 761, -273, -434, 707, -107, -53, 595, 844, 883, 995, 
-107, 697, 805, -295, -456, 751, -117, -53, 634, 893, 927, 1054, 
-102, 736, 839, -317, -470, 788, -126, -53, 673, 946, 985, 1112, 
-107, 785, 893, -339, -500, 839, -141, -63, 712, 995, 1044, 1176, 
-112, 819, 932, -353, -522, 875, -151, -68, 746, 1039, 1093, 1220, 
-117, 858, 976, -370, -546, 917, -161, -68, 785, 1088, 1141, 1268, 
-122, 912, 1034, -395, -578, 973, -170, -82, 829, 1137, 1185, 1327, 
-126, 971, 1098, -422, -612, 1034, -175, -87, 863, 1180, 1234, 1366, 
-126, 1005, 1132, -439, -629, 1068, -185, -87, 888, 1205, 1273, 1415, 
-126, 1044, 1171, -458, -649, 1107, -190, -87, 912, 1234, 1302, 1454, 
-126, 1073, 1200, -473, -663, 1137, -200, -92, 936, 1259, 1317, 1459, 
-126, 1107, 1234, -490, -680, 1171, -204, -97, 961, 1278, 1327, 1464, 
-131, 1127, 1259, -497, -695, 1193, -204, -97, 971, 1288, 1342, 1473, 
-131, 1132, 1263, -500, -697, 1198, -204, -97, 971, 1288, 1351, 1478, 
-131, 1132, 1263, -500, -697, 1198, -204, -97, 961, 1268, 1327, 1454, 
-126, 1117, 1244, -495, -685, 1180, -200, -97, 936, 1239, 1283, 1410, 
-122, 1098, 1220, -488, -671, 1159, -200, -97, 902, 1200, 1239, 1361, 
-117, 1049, 1166, -466, -641, 1107, -195, -97, 858, 1146, 1180, 1302, 
-112, 1005, 1117, -446, -614, 1061, -185, -97, 800, 1073, 1102, 1220, 
-97, 951, 1049, -427, -573, 1000, -180, -97, 736, 995, 1010, 1117, 
-92, 897, 990, -402, -541, 944, -175, -97, 668, 907, 927, 1039, 
-82, 829, 912, -373, -497, 871, -165, -97, 595, 824, 839, 941, 
-63, 751, 814, -344, -439, 783, -161, -97, 527, 746, 756, 849, 
-48, 673, 722, -312, -385, 697, -156, -92, 453, 653, 673, 771, 
-29, 600, 629, -285, -329, 614, -146, -82, 390, 570, 585, 678, 
-14, 531, 546, -258, -280, 539, -141, -82, 322, 492, 502, 585, 
4, 463, 458, -234, -226, 461, -126, -73, 253, 414, 424, 502, 
19, 380, 361, -200, -170, 370, -112, -63, 200, 351, 356, 429, 
29, 322, 292, -175, -131, 307, -107, -63, 146, 287, 278, 361, 
39, 263, 224, -151, -92, 244, -102, -63, 92, 234, 209, 297, 
39, 219, 180, -129, -70, 200, -92, -58, 53, 190, 175, 239, 
48, 175, 126, -112, -39, 151, -82, -48, 14, 146, 136, 200, 
53, 141, 87, -97, -17, 114, -73, -48, -9, 107, 97, 156, 
58, 112, 53, -85, 2, 82, -68, -39, -34, 78, 63, 126, 
63, 63, 0, -63, 31, 31, -63, -34, -53, 58, 43, 97, 
63, 24, -39, -43, 51, -7, -53, -29, -63, 39, 24, 73, 
63, 9, -53, -36, 58, -21, -43, -29, -73, 24, 4, 48, 
63, 9, -53, -36, 58, -21, -39, -29, -87, 4, -19, 29, 
63, -4, -68, -29, 65, -36, -39, -29, -92, -4, -24, 19, 
58, -19, -78, -19, 68, -48, -39, -24, -97, -14, -34, 4, 
58, -24, -82, -17, 70, -53, -39, -24, -107, -19, -39, -9, 
58, -34, -92, -12, 75, -63, -39, -19, -107, -24, -39, -9, 
63, -39, -102, -12, 82, -70, -34, -14, -107, -29, -39, -9, 
68, -43, -112, -12, 90, -78, -34, -9, -102, -24, -39, -14, 
63, -48, -112, -7, 87, -80, -29, -9, -102, -24, -43, -24, 
63, -48, -112, -7, 87, -80, -29, -9, -107, -24, -48, -24, 
