I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-14, -39, -24, 26, 4, -31, -78, -112, -1527, -878, -43, -112, 
-14, -43, -29, 29, 7, -36, -68, -107, -1537, -893, -63, -102, 
-14, -48, -34, 31, 9, -41, -68, -102, -1546, -897, -63, -107, 
-19, -43, -24, 31, 2, -34, -68, -107, -1551, -897, -58, -107, 
-29, -43, -14, 36, -7, -29, -58, -112, -1571, -897, -58, -112, 
-34, -58, -24, 46, -4, -41, -43, -126, -1600, -922, -73, -117, 
-48, -87, -39, 68, -4, -63, -34, -131, -1649, -966, -102, -146, 
-63, -107, -43, 85, -9, -75, -24, -146, -1708, -1024, -141, -170, 
-82, -126, -43, 104, -19, -85, -19, -161, -1771, -1063, -165, -185, 
-112, -165, -53, 139, -29, -109, 9, -209, -1854, -1112, -200, -195, 
-122, -185, -63, 153, -29, -124, 29, -263, -1947, -1171, -239, -224, 
-156, -209, -53, 183, -51, -131, 34, -336, -2044, -1210, -278, -229, 
-180, -224, -43, 202, -68, -134, 39, -414, -2161, -1263, -307, -244, 
-214, -244, -29, 229, -92, -136, 43, -497, -2274, -1342, -346, -273, 
-244, -263, -19, 253, -112, -141, 53, -610, -2400, -1434, -385, -312, 
-248, -263, -14, 256, -117, -139, 29, -658, -2459, -1439, -395, -302, 
-263, -263, 0, 263, -131, -131, 9, -727, -2508, -1449, -400, -297, 
-292, -297, -4, 295, -143, -151, 4, -873, -2723, -1581, -463, -331, 
-331, -317, 14, 324, -173, -151, 4, -1029, -2947, -1717, -536, -361, 
-400, -439, -39, 419, -180, -239, 29, -1171, -3181, -1937, -688, -458, 
-468, -531, -63, 500, -202, -297, 39, -1322, -3406, -2103, -814, -536, 
-507, -595, -87, 551, -209, -341, 53, -1488, -3586, -2244, -912, -580, 
-546, -678, -131, 612, -207, -405, 68, -1629, -3782, -2415, -1029, -653, 
-585, -795, -209, 690, -187, -502, 82, -1698, -3918, -2581, -1156, -722, 
-610, -878, -268, 744, -170, -573, 73, -1761, -4011, -2664, -1229, -766, 
-629, -888, -258, 758, -185, -573, 48, -1927, -4167, -2762, -1298, -785, 
-663, -946, -283, 805, -190, -614, 4, -2083, -4343, -2898, -1385, -839, 
-697, -1034, -336, 866, -180, -685, -39, -2215, -4489, -3069, -1507, -922, 
-727, -1107, -380, 917, -173, -744, -78, -2361, -4636, -3191, -1610, -985, 
-741, -1127, -385, 934, -178, -756, -97, -2435, -4689, -3235, -1649, -995, 
-736, -1176, -439, 956, -148, -807, -122, -2449, -4733, -3308, -1698, -1044, 
-727, -1288, -561, 1007, -82, -924, -161, -2449, -4782, -3425, -1810, -1107, 
-727, -1405, -678, 1066, -24, -1041, -165, -2459, -4850, -3547, -1912, -1185, 
-707, -1434, -727, 1071, 9, -1080, -200, -2518, -4889, -3606, -1966, -1215, 
-697, -1361, -663, 1029, -17, -1012, -248, -2610, -4953, -3650, -1966, -1195, 
-673, -1302, -629, 988, -21, -966, -375, -2708, -5060, -3728, -2005, -1171, 
-614, -1244, -629, 929, 7, -936, -517, -2781, -5109, -3777, -2005, -1141, 
-590, -1205, -614, 897, 12, -910, -649, -2971, -5246, -3855, -2030, -1127, 
-527, -1190, -663, 858, 68, -927, -873, -3098, -5338, -3899, -2025, -1107, 
-409, -1161, -751, 785, 170, -956, -1132, -3103, -5280, -3899, -1995, -1088, 
-273, -1146, -873, 710, 300, -1010, -1361, -3084, -5221, -3884, -1981, -1068, 
-175, -1063, -888, 619, 356, -976, -1527, -3020, -5065, -3752, -1888, -1005, 
-39, -912, -873, 475, 417, -893, -1595, -2825, -4801, -3552, -1737, -907, 
92, -746, -839, 326, 466, -793, -1634, -2601, -4465, -3308, -1576, -805, 
180, -629, -810, 224, 495, -719, -1625, -2415, -4167, -3098, -1444, -707, 
268, -497, -766, 114, 517, -631, -1590, -2230, -3957, -2918, -1307, -610, 
331, -385, -717, 26, 524, -551, -1532, -2054, -3703, -2713, -1151, -531, 
390, -346, -736, -21, 563, -541, -1483, -1893, -3498, -2576, -1078, -492, 
429, -278, -707, -75, 568, -492, -1400, -1688, -3235, -2371, -951, -429, 
483, -92, -575, -195, 529, -334, -1322, -1439, -2854, -2020, -692, -263, 
458, 107, -351, -283, 405, -122, -1102, -1063, -2347, -1546, -375, -107, 
351, 112, -239, -231, 295, -63, -785, -595, -1815, -1132, -175, -63, 
307, 151, -156, -229, 231, -2, -590, -239, -1405, -805, 4, 0, 
278, 248, -29, -263, 153, 109, -405, 97, -990, -429, 268, 112, 
287, 361, 73, -324, 107, 217, -234, 375, -629, -102, 507, 229, 
268, 419, 151, -344, 58, 285, -112, 590, -366, 126, 649, 268, 
268, 468, 200, -368, 34, 334, -63, 756, -185, 253, 732, 326, 
273, 507, 234, -390, 19, 370, -29, 849, -68, 336, 810, 380, 
278, 522, 244, -400, 17, 383, 4, 912, 24, 424, 863, 395, 
278, 531, 253, -405, 12, 392, 14, 961, 87, 468, 868, 400, 
287, 551, 263, -419, 12, 407, 14, 1019, 161, 527, 902, 419, 
278, 570, 292, -424, -7, 431, 53, 1102, 263, 610, 961, 458, 
283, 580, 297, -431, -7, 439, 92, 1185, 361, 692, 1015, 463, 
283, 570, 287, -427, -2, 429, 117, 1234, 409, 688, 1015, 468, 
278, 551, 273, -414, 2, 412, 136, 1293, 463, 717, 1019, 468, 
283, 590, 307, -436, -12, 448, 161, 1371, 556, 814, 1098, 492, 
283, 614, 331, -448, -24, 473, 195, 1449, 644, 893, 1146, 517, 
287, 634, 346, -461, -29, 490, 229, 1503, 683, 897, 1146, 531, 
292, 644, 351, -468, -29, 497, 268, 1561, 741, 922, 1151, 541, 
297, 653, 356, -475, -29, 505, 302, 1639, 824, 1010, 1200, 561, 
302, 668, 366, -485, -31, 517, 341, 1717, 897, 1058, 1234, 575, 
302, 683, 380, -492, -39, 531, 385, 1751, 917, 1068, 1249, 580, 
302, 697, 395, -500, -46, 546, 419, 1790, 932, 1093, 1259, 585, 
292, 722, 429, -507, -68, 575, 463, 1854, 995, 1146, 1298, 610, 
278, 717, 439, -497, -80, 578, 502, 1893, 1039, 1180, 1312, 610, 
263, 727, 463, -495, -100, 595, 531, 1893, 1024, 1180, 1312, 610, 
248, 736, 488, -492, -119, 612, 566, 1903, 1005, 1176, 1307, 614, 
229, 732, 502, -480, -136, 617, 600, 1908, 990, 1156, 1307, 614, 
214, 727, 512, -470, -148, 619, 624, 1903, 956, 1137, 1302, 600, 
190, 732, 541, -461, -175, 636, 634, 1873, 907, 1098, 1293, 600, 
165, 722, 556, -444, -195, 639, 644, 1815, 844, 1063, 1263, 585, 
146, 712, 566, -429, -209, 639, 649, 1756, 766, 1019, 1224, 575, 
126, 697, 570, -412, -222, 634, 644, 1693, 683, 961, 1200, 561, 
107, 688, 580, -397, -236, 634, 629, 1610, 575, 873, 1151, 556, 
92, 673, 580, -383, -244, 627, 605, 1507, 468, 785, 1102, 527, 
73, 658, 585, -366, -256, 622, 566, 1405, 341, 697, 1044, 512, 
63, 639, 575, -351, -256, 607, 536, 1307, 204, 595, 985, 473, 
43, 595, 551, -319, -253, 573, 497, 1200, 63, 488, 917, 444, 
34, 561, 527, -297, -246, 544, 444, 1078, -73, 370, 834, 405, 
24, 512, 488, -268, -231, 500, 405, 956, -209, 268, 756, 370, 
24, 463, 439, -244, -207, 451, 361, 849, -346, 151, 683, 336, 
9, 419, 409, -214, -200, 414, 317, 751, -483, 43, 610, 302, 
4, 375, 370, -190, -183, 373, 263, 649, -600, -58, 536, 258, 
0, 346, 346, -173, -173, 346, 229, 551, -697, -156, 468, 234, 
-4, 302, 307, -148, -156, 305, 190, 478, -800, -244, 409, 204, 
-4, 263, 268, -129, -136, 265, 151, 395, -907, -326, 356, 185, 
-9, 209, 219, -100, -114, 214, 97, 273, -1034, -434, 283, 146, 
-9, 180, 190, -85, -100, 185, 73, 219, -1102, -488, 248, 122, 
-9, 156, 165, -73, -87, 161, 48, 165, -1171, -546, 214, 97, 
-4, 141, 146, -68, -75, 143, 24, 117, -1224, -580, 190, 82, 
0, 126, 126, -63, -63, 126, 0, 68, -1278, -614, 165, 68, 
0, 107, 107, -53, -53, 107, -9, 43, -1307, -653, 136, 48, 
0, 87, 87, -43, -43, 87, -19, 14, -1342, -688, 107, 29, 
-4, 68, 73, -31, -39, 70, -34, -9, -1381, -722, 82, 9, 
-9, 48, 58, -19, -34, 53, -48, -39, -1415, -756, 58, 4, 
-9, 29, 39, -9, -24, 34, -48, -53, -1429, -790, 39, -19, 
-9, 19, 29, -4, -19, 24, -53, -63, -1444, -810, 24, -19, 
-9, 14, 24, -2, -17, 19, -53, -58, -1464, -810, 14, -29, 
-4, 4, 9, 0, -7, 7, -58, -73, -1473, -814, 9, -24, 
-4, -4, 0, 4, -2, -2, -68, -82, -1488, -829, -4, -34, 
-4, -19, -14, 12, 4, -17, -68, -87, -1493, -829, -14, -39, 
-4, -34, -29, 19, 12, -31, -68, -87, -1503, -849, -34, -63, 
-9, -48, -39, 29, 14, -43, -58, -87, -1512, -873, -53, -73, 
-14, -58, -43, 36, 14, -51, -58, -92, -1527, -893, -53, -78, 
-19, -58, -39, 39, 9, -48, -58, -97, -1532, -897, -58, -68, 
-29, -63, -34, 46, 2, -48, -48, -102, -1551, -897, -68, -73, 
-34, -78, -43, 56, 4, -61, -34, -112, -1581, -922, -82, -78, 
-48, -107, -58, 78, 4, -82, -24, -112, -1634, -966, -112, -107, 
-63, -126, -63, 95, 0, -95, -4, -126, -1698, -1024, -151, -131, 
-82, -146, -63, 114, -9, -104, 9, -151, -1766, -1063, -175, -146, 
-112, -175, -63, 143, -24, -119, 24, -214, -1854, -1102, -204, -156, 
-126, -190, -63, 158, -31, -126, 29, -273, -1956, -1166, -258, -185, 
-165, -219, -53, 192, -56, -136, 34, -346, -2064, -1244, -317, -200, 
-190, -234, -43, 212, -73, -139, 34, -429, -2186, -1302, -326, -224, 
-219, -253, -34, 236, -92, -143, 34, -512, -2283, -1332, -346, -234, 
-244, -273, -29, 258, -107, -151, 43, -619, -2396, -1395, -385, -253, 
-248, -273, -24, 261, -112, -148, 24, -668, -2459, -1424, -400, -253, 
-263, -273, -9, 268, -126, -141, 9, -741, -2527, -1483, -414, -268, 
-302, -307, -4, 305, -148, -156, 4, -893, -2752, -1620, -483, -312, 
-356, -341, 14, 348, -185, -163, 19, -1049, -2967, -1747, -575, -346, 
-414, -468, -53, 441, -180, -261, 48, -1190, -3191, -1961, -727, -434, 
-468, -561, -92, 514, -187, -326, 48, -1346, -3416, -2122, -839, -502, 
-507, -629, -122, 568, -192, -375, 48, -1517, -3596, -2259, -932, -546, 
-556, -712, -156, 634, -200, -434, 53, -1659, -3786, -2420, -1049, -614, 
-600, -810, -209, 705, -195, -509, 58, -1742, -3928, -2591, -1180, -683, 
-619, -873, -253, 746, -183, -563, 48, -1820, -4030, -2698, -1259, -746, 
-639, -897, -258, 768, -190, -578, 34, -1986, -4196, -2820, -1337, -785, 
-678, -966, -287, 822, -195, -627, -9, -2142, -4362, -2928, -1415, -824, 
-717, -1054, -336, 885, -190, -695, -48, -2274, -4499, -3059, -1517, -883, 
-746, -1137, -390, 941, -178, -763, -87, -2410, -4636, -3186, -1610, -946, 
-756, -1171, -414, 963, -170, -793, -112, -2474, -4694, -3259, -1668, -976, 
-751, -1224, -473, 988, -139, -849, -131, -2469, -4748, -3333, -1737, -1034, 
-746, -1346, -600, 1046, -73, -973, -170, -2483, -4806, -3455, -1854, -1102, 
-746, -1464, -717, 1105, -14, -1090, -185, -2513, -4880, -3596, -1956, -1180, 
-736, -1498, -761, 1117, 12, -1129, -224, -2586, -4948, -3664, -2015, -1215, 
-727, -1439, -712, 1083, -7, -1076, -283, -2698, -5036, -3713, -2025, -1195, 
-712, -1405, -692, 1058, -9, -1049, -424, -2830, -5167, -3811, -2078, -1185, 
-663, -1361, -697, 1012, 17, -1029, -580, -2947, -5246, -3874, -2083, -1180, 
-610, -1327, -717, 968, 53, -1022, -746, -3118, -5363, -3952, -2103, -1166, 
-517, -1327, -810, 922, 146, -1068, -1015, -3220, -5441, -3996, -2103, -1146, 
-390, -1283, -893, 836, 251, -1088, -1259, -3196, -5343, -3967, -2074, -1117, 
-268, -1239, -971, 753, 351, -1105, -1464, -3152, -5241, -3918, -2034, -1078, 
-175, -1132, -956, 653, 390, -1044, -1610, -3059, -5060, -3772, -1917, -1005, 
-29, -971, -941, 500, 456, -956, -1654, -2854, -4777, -3567, -1766, -907, 
92, -814, -907, 361, 500, -861, -1654, -2615, -4450, -3328, -1605, -810, 
161, -707, -868, 273, 514, -788, -1605, -2405, -4167, -3128, -1483, -722, 
239, -575, -814, 168, 527, -695, -1556, -2215, -3957, -2957, -1356, -629, 
302, -473, -775, 85, 539, -624, -1483, -2025, -3703, -2757, -1200, -551, 
351, -453, -805, 51, 578, -629, -1420, -1859, -3479, -2605, -1127, -512, 
385, -395, -780, 4, 583, -588, -1317, -1629, -3186, -2386, -1000, -444, 
434, -214, -649, -109, 541, -431, -1205, -1337, -2786, -2020, -741, -283, 
405, -9, -414, -197, 409, -212, -956, -932, -2249, -1507, -395, -117, 
302, 4, -297, -153, 300, -146, -639, -453, -1693, -1063, -156, -53, 
263, 78, -185, -170, 224, -53, -444, -92, -1278, -736, 39, 9, 
229, 209, -19, -219, 124, 95, -253, 253, -858, -366, 297, 122, 
229, 341, 112, -285, 58, 226, -78, 536, -492, -24, 536, 248, 
209, 429, 219, -319, -4, 324, 43, 751, -229, 214, 688, 302, 
209, 492, 283, -351, -36, 387, 92, 922, -39, 341, 775, 366, 
209, 546, 336, -378, -63, 441, 126, 1015, 87, 448, 858, 419, 
239, 570, 331, -405, -46, 451, 151, 1073, 170, 527, 912, 434, 
268, 590, 322, -429, -26, 456, 151, 1112, 219, 546, 922, 444, 
278, 629, 351, -453, -36, 490, 131, 1156, 283, 605, 951, 463, 
283, 673, 390, -478, -53, 531, 126, 1224, 380, 688, 1005, 502, 
302, 697, 395, -500, -46, 546, 122, 1278, 463, 771, 1078, 512, 
322, 732, 409, -527, -43, 570, 122, 1302, 507, 785, 1107, 531, 
341, 766, 424, -553, -41, 595, 117, 1361, 570, 824, 1112, 546, 
351, 814, 463, -583, -56, 639, 122, 1439, 663, 912, 1176, 575, 
361, 829, 468, -595, -53, 649, 151, 1512, 746, 980, 1215, 600, 
370, 839, 468, -605, -48, 653, 170, 1561, 780, 985, 1220, 610, 
370, 834, 463, -602, -46, 649, 195, 1620, 839, 1019, 1234, 614, 
375, 844, 468, -610, -46, 656, 224, 1698, 922, 1107, 1283, 634, 
380, 868, 488, -624, -53, 678, 263, 1776, 985, 1156, 1322, 653, 
380, 878, 497, -629, -58, 688, 307, 1810, 1000, 1166, 1337, 658, 
380, 893, 512, -636, -65, 702, 341, 1849, 1019, 1185, 1351, 658, 
370, 912, 541, -641, -85, 727, 385, 1912, 1083, 1234, 1385, 678, 
356, 902, 546, -629, -95, 724, 434, 1952, 1127, 1263, 1390, 678, 
341, 902, 561, -622, -109, 732, 468, 1952, 1112, 1259, 1390, 673, 
322, 893, 570, -607, -124, 732, 502, 1971, 1093, 1254, 1376, 663, 
297, 878, 580, -588, -141, 729, 536, 1981, 1078, 1234, 1366, 653, 
263, 844, 580, -553, -158, 712, 575, 1971, 1039, 1205, 1351, 624, 
219, 814, 595, -517, -187, 705, 605, 1942, 985, 1156, 1327, 610, 
185, 766, 580, -475, -197, 673, 624, 1878, 902, 1102, 1273, 570, 
156, 717, 561, -436, -202, 639, 634, 1810, 805, 1034, 1215, 536, 
131, 697, 566, -414, -217, 631, 629, 1742, 722, 971, 1185, 522, 
102, 678, 575, -390, -236, 627, 619, 1659, 610, 883, 1132, 507, 
82, 639, 556, -361, -236, 597, 595, 1546, 488, 780, 1078, 468, 
63, 600, 536, -331, -236, 568, 561, 1434, 351, 678, 1005, 448, 
48, 570, 522, -309, -236, 546, 536, 1337, 214, 570, 936, 405, 
29, 527, 497, -278, -234, 512, 497, 1220, 68, 458, 868, 375, 
24, 492, 468, -258, -222, 480, 434, 1083, -78, 341, 785, 331, 
14, 453, 439, -234, -212, 446, 385, 956, -219, 239, 712, 292, 
9, 419, 409, -214, -200, 414, 341, 849, -356, 122, 644, 258, 
-9, 380, 390, -185, -200, 385, 292, 741, -497, 14, 570, 224, 
-14, 336, 351, -161, -183, 344, 234, 629, -619, -87, 497, 180, 
-14, 297, 312, -141, -163, 305, 195, 527, -722, -185, 429, 156, 
-14, 248, 263, -117, -139, 256, 165, 458, -819, -268, 370, 126, 
-14, 195, 209, -90, -112, 202, 122, 341, -971, -395, 292, 87, 
-19, 165, 185, -73, -102, 175, 78, 263, -1054, -453, 253, 63, 
-24, 141, 165, -58, -95, 153, 34, 190, -1141, -517, 219, 43, 
-24, 126, 151, -51, -87, 139, 14, 136, -1195, -570, 175, 24, 
-29, 117, 146, -43, -87, 131, 0, 87, -1249, -624, 136, 9, 
-29, 82, 112, -26, -70, 97, -14, 58, -1298, -678, 87, -19, 
-29, 48, 78, -9, -53, 63, -29, 29, -1346, -732, 39, -48, 
-29, 29, 58, 0, -43, 43, -34, 14, -1366, -746, 29, -58, 
-29, 4, 34, 12, -31, 19, -39, -4, -1395, -766, 14, -58, 
-29, -19, 9, 24, -19, -4, -48, -29, -1424, -785, 4, -63, 
-29, -48, -19, 39, -4, -34, -48, -48, -1444, -810, 0, -78, 
-29, -48, -19, 39, -4, -34, -53, -63, -1464, -829, -14, -78, 
-34, -53, -19, 43, -7, -36, -53, -63, -1488, -839, -29, -92, 
-34, -73, -39, 53, 2, -56, -53, -78, -1503, -858, -43, -102, 
-34, -82, -48, 58, 7, -65, -58, -87, -1517, -883, -63, -122, 
-34, -97, -63, 65, 14, -80, -58, -92, -1517, -888, -73, -126, 
-34, -107, -73, 70, 19, -90, -58, -92, -1527, -907, -92, -141, 
-34, -117, -82, 75, 24, -100, -48, -92, -1542, -927, -112, -136, 
-34, -126, -92, 80, 29, -109, -48, -92, -1556, -936, -112, -146, 
-39, -126, -87, 82, 24, -107, -48, -97, -1561, -936, -117, -146, 
-48, -131, -82, 90, 17, -107, -39, -102, -1581, -936, -126, -151, 
-53, -136, -82, 95, 14, -109, -24, -117, -1620, -961, -141, -156, 
-68, -156, -87, 112, 9, -122, -14, -122, -1678, -1005, -170, -185, 
-82, -175, -92, 129, 4, -134, 4, -141, -1737, -1068, -209, -209, 
-102, -195, -92, 148, -4, -143, 19, -161, -1800, -1112, -234, -224, 
-131, -224, -92, 178, -19, -158, 34, -224, -1893, -1151, -263, -229, 
-141, -234, -92, 187, -24, -163, 39, -292, -1995, -1200, -297, -253, 
-175, -258, -82, 217, -46, -170, 43, -366, -2093, -1263, -336, -268, 
-200, -273, -73, 236, -63, -173, 48, -444, -2210, -1342, -366, -292, 
-229, -292, -63, 261, -82, -178, 48, -522, -2303, -1381, -390, -302, 
-253, -312, -58, 283, -97, -185, 53, -629, -2410, -1434, -414, -322, 
-258, -312, -53, 285, -102, -183, 34, -692, -2498, -1483, -444, -322, 
-273, -312, -39, 292, -117, -175, 19, -775, -2576, -1537, -468, -326, 
-312, -356, -43, 334, -134, -200, 14, -922, -2781, -1654, -531, -361, 
-361, -385, -24, 373, -168, -204, 14, -1078, -2996, -1776, -605, -390, 
-414, -478, -63, 446, -175, -270, 24, -1224, -3220, -1981, -736, -473, 
-468, -541, -73, 505, -197, -307, 19, -1381, -3435, -2132, -844, -536, 
-507, -624, -117, 566, -195, -370, 14, -1546, -3601, -2264, -941, -580, 
-546, -727, -180, 636, -183, -453, 9, -1688, -3782, -2425, -1058, -653, 
-580, -810, -229, 695, -175, -519, 9, -1771, -3918, -2591, -1180, -722, 
-600, -858, -258, 729, -170, -558, -14, -1849, -4011, -2674, -1249, -766, 
-619, -878, -258, 749, -180, -568, -39, -2015, -4172, -2771, -1317, -785, 
-653, -946, -292, 800, -180, -619, -82, -2171, -4352, -2908, -1405, -839, 
-692, -1034, -341, 863, -175, -688, -122, -2298, -4504, -3089, -1527, -912, 
-727, -1107, -380, 917, -173, -744, -156, -2440, -4655, -3220, -1629, -966, 
-736, -1151, -414, 944, -161, -783, -170, -2503, -4723, -3284, -1693, -995, 
-727, -1224, -497, 976, -114, -861, -190, -2508, -4782, -3376, -1766, -1063, 
-722, -1351, -629, 1037, -46, -990, -224, -2532, -4850, -3518, -1893, -1132, 
-727, -1483, -756, 1105, 14, -1119, -224, -2566, -4938, -3664, -2010, -1215, 
-722, -1537, -814, 1129, 46, -1176, -263, -2654, -5026, -3757, -2088, -1254, 
-727, -1488, -761, 1107, 17, -1124, -317, -2776, -5138, -3835, -2113, -1244, 
-732, -1468, -736, 1100, 2, -1102, -453, -2928, -5304, -3952, -2186, -1254, 
-702, -1449, -746, 1076, 21, -1098, -605, -3054, -5411, -4040, -2220, -1259, 
-634, -1405, -771, 1019, 68, -1088, -775, -3201, -5494, -4089, -2225, -1234, 
-527, -1385, -858, 956, 165, -1122, -1039, -3284, -5533, -4104, -2200, -1205, 
-400, -1288, -888, 844, 244, -1088, -1268, -3240, -5397, -4035, -2122, -1141, 
-253, -1205, -951, 729, 348, -1078, -1468, -3172, -5260, -3952, -2059, -1078, 
-146, -1093, -946, 619, 400, -1019, -1595, -3054, -5041, -3777, -1937, -995, 
0, -912, -912, 456, 456, -912, -1625, -2806, -4714, -3533, -1756, -878, 
102, -775, -878, 336, 490, -827, -1615, -2566, -4392, -3294, -1595, -780, 
161, -688, -849, 263, 505, -768, -1556, -2366, -4108, -3089, -1464, -688, 
244, -566, -810, 161, 527, -688, -1507, -2166, -3899, -2918, -1337, -600, 
302, -463, -766, 80, 534, -614, -1434, -1976, -3645, -2723, -1190, -531, 
351, -395, -746, 21, 549, -570, -1371, -1800, -3406, -2547, -1093, -473, 
380, -297, -678, -41, 529, -488, -1273, -1581, -3108, -2303, -941, -390, 
429, -131, -561, -148, 495, -346, -1156, -1278, -2693, -1937, -678, -234, 
400, 48, -351, -224, 375, -151, -897, -849, -2152, -1449, -356, -87, 
297, 68, -229, -183, 263, -80, -600, -395, -1615, -1019, -131, -34, 
258, 122, -136, -190, 197, -7, -424, -53, -1200, -678, 73, 39, 
224, 204, -19, -214, 122, 92, -248, 283, -805, -336, 307, 136, 
229, 302, 73, -265, 78, 187, -87, 561, -463, -43, 517, 239, 
214, 370, 156, -292, 29, 263, 19, 751, -214, 190, 658, 278, 
219, 429, 209, -324, 4, 319, 53, 893, -48, 322, 741, 336, 
219, 468, 248, -344, -14, 358, 87, 985, 63, 395, 814, 385, 
219, 483, 263, -351, -21, 373, 122, 1049, 151, 473, 863, 395, 
234, 502, 268, -368, -17, 385, 126, 1093, 209, 517, 873, 400, 
258, 531, 273, -395, -7, 402, 122, 1146, 278, 575, 912, 419, 
263, 561, 297, -412, -17, 429, 136, 1224, 366, 649, 961, 463, 
283, 580, 297, -431, -7, 439, 151, 1302, 448, 722, 1005, 473, 
292, 614, 322, -453, -14, 468, 170, 1351, 527, 756, 1034, 492, 
297, 639, 341, -468, -21, 490, 185, 1410, 610, 824, 1068, 507, 
312, 688, 375, -500, -31, 531, 214, 1498, 707, 922, 1146, 536, 
322, 722, 400, -522, -39, 561, 253, 1586, 800, 1000, 1195, 566, 
331, 766, 434, -549, -51, 600, 278, 1639, 858, 1044, 1229, 595, 
341, 800, 458, -570, -58, 629, 307, 1698, 936, 1107, 1268, 619, 
346, 844, 497, -595, -75, 671, 351, 1786, 1024, 1200, 1327, 653, 
351, 893, 541, -622, -95, 717, 400, 1873, 1102, 1254, 1371, 683, 
351, 912, 561, -631, -104, 736, 444, 1912, 1141, 1278, 1405, 692, 
351, 932, 580, -641, -114, 756, 478, 1956, 1176, 1317, 1434, 702, 
346, 966, 619, -656, -136, 793, 522, 2020, 1224, 1371, 1468, 732, 
336, 971, 634, -653, -148, 802, 561, 2059, 1254, 1405, 1478, 736, 
326, 985, 658, -656, -165, 822, 570, 2054, 1254, 1410, 1483, 732, 
317, 1000, 683, -658, -183, 841, 585, 2059, 1249, 1410, 1483, 732, 
302, 1000, 697, -651, -197, 849, 600, 2030, 1215, 1390, 1483, 736, 
292, 1000, 707, -646, -207, 854, 605, 1991, 1161, 1371, 1478, 727, 
273, 1010, 736, -641, -231, 873, 585, 1947, 1102, 1322, 1464, 727, 
253, 1005, 751, -629, -248, 878, 566, 1873, 1029, 1278, 1429, 712, 
234, 990, 756, -612, -261, 873, 546, 1790, 927, 1220, 1381, 697, 
214, 971, 756, -592, -270, 863, 517, 1703, 819, 1146, 1346, 678, 
195, 941, 746, -568, -275, 844, 502, 1620, 702, 1049, 1288, 653, 
180, 907, 727, -544, -273, 817, 478, 1517, 585, 951, 1229, 605, 
161, 868, 707, -514, -273, 788, 439, 1415, 448, 839, 1151, 585, 
151, 824, 673, -488, -261, 749, 409, 1317, 302, 712, 1073, 541, 
136, 756, 619, -446, -241, 688, 370, 1200, 151, 590, 995, 502, 
131, 697, 566, -414, -217, 631, 317, 1068, 4, 458, 902, 453, 
122, 673, 551, -397, -214, 612, 278, 946, -136, 356, 829, 419, 
122, 649, 527, -385, -202, 588, 234, 839, -278, 239, 761, 385, 
97, 580, 483, -339, -192, 531, 204, 741, -419, 126, 683, 341, 
82, 512, 429, -297, -173, 470, 165, 639, -541, 19, 605, 287, 
68, 473, 405, -270, -168, 439, 131, 541, -639, -78, 536, 258, 
53, 400, 346, -226, -146, 373, 73, 424, -800, -214, 448, 209, 
39, 322, 283, -180, -122, 302, 58, 351, -893, -302, 370, 151, 
24, 248, 224, -136, -100, 236, 48, 283, -990, -395, 297, 97, 
0, 200, 200, -100, -100, 200, 29, 214, -1073, -463, 244, 63, 
-19, 156, 175, -68, -97, 165, 9, 146, -1161, -536, 195, 29, 
-24, 112, 136, -43, -80, 124, -4, 112, -1215, -595, 151, 4, 
-29, 68, 97, -19, -63, 82, -19, 78, -1268, -653, 107, -19, 
-29, 58, 87, -14, -58, 73, -29, 43, -1307, -683, 87, -34, 
-29, 39, 68, -4, -48, 53, -39, 9, -1346, -717, 58, -43, 
-29, 19, 48, 4, -39, 34, -53, -19, -1390, -751, 29, -58, 
-29, -9, 19, 19, -24, 4, -58, -39, -1415, -790, 0, -87, 
-29, -19, 9, 24, -19, -4, -63, -53, -1434, -810, -14, -92, 
-34, -34, 0, 34, -17, -17, -63, -53, -1459, -819, -29, -112, 
-39, -58, -19, 48, -9, -39, -68, -73, -1483, -844, -39, -117, 
-43, -73, -29, 58, -7, -51, -78, -87, -1507, -873, -53, -131, 
-43, -92, -48, 68, 2, -70, -78, -97, -1512, -878, -68, -136, 
-43, -107, -63, 75, 9, -85, -78, -102, -1527, -897, -92, -151, 
-48, -117, -68, 82, 9, -92, -68, -102, -1542, -922, -112, -151, 
-53, -126, -73, 90, 9, -100, -68, -102, -1556, -936, -112, -165, 
-58, -131, -73, 95, 7, -102, -68, -107, -1551, -936, -117, -165, 
-68, -141, -73, 104, 2, -107, -58, -112, -1561, -936, -126, -170, 
-68, -156, -87, 112, 9, -122, -43, -112, -1581, -956, -146, -175, 
-78, -185, -107, 131, 14, -146, -34, -102, -1620, -995, -180, -204, 
-92, -204, -112, 148, 9, -158, -14, -112, -1678, -1054, -219, -229, 
-112, -224, -112, 168, 0, -168, 0, -122, -1742, -1093, -244, -244, 
-136, -253, -117, 195, -9, -185, 14, -175, -1830, -1141, -273, -258, 
-141, -263, -122, 202, -9, -192, 19, -234, -1927, -1200, -307, -292, 
-170, -292, -122, 231, -24, -207, 24, -302, -2034, -1268, -346, -307, 
-190, -312, -122, 251, -34, -217, 29, -375, -2161, -1351, -375, -331, 
-219, -331, -112, 275, -53, -222, 34, -453, -2269, -1400, -414, -341, 
-244, -351, -107, 297, -68, -229, 43, -561, -2391, -1464, -453, -361, 
